Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:36.121-0500, Frequency : 902750, Phase : 95
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:36.818-0500, Frequency : 902750, Phase : 59
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:36.855-0500, Frequency : 902750, Phase : 118
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:36.892-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:36.926-0500, Frequency : 902750, Phase : 70
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:36.963-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:36.999-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.034-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.068-0500, Frequency : 902750, Phase : 70
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.105-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.142-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.178-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.215-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:37.250-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.295-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.328-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.366-0500, Frequency : 902750, Phase : 104
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.392-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.428-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.464-0500, Frequency : 902750, Phase : 118
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:37.500-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.535-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.571-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.610-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.642-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.680-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.717-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:37.755-0500, Frequency : 902750, Phase : 168
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.792-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.825-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.863-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:37.893-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:37.928-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:37.965-0500, Frequency : 902750, Phase : 115
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:38.001-0500, Frequency : 902750, Phase : 168
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.035-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.074-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.110-0500, Frequency : 902750, Phase : 104
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.144-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.180-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.216-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:38.253-0500, Frequency : 902750, Phase : 168
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.289-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.325-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.362-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.394-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.430-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.468-0500, Frequency : 902750, Phase : 120
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:38.503-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.539-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.575-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.611-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.644-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.679-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.718-0500, Frequency : 902750, Phase : 115
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:38.753-0500, Frequency : 902750, Phase : 160
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.789-0500, Frequency : 902750, Phase : 90
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.824-0500, Frequency : 902750, Phase : 61
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.862-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:38.896-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:38.931-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:38.967-0500, Frequency : 902750, Phase : 118
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:39.003-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.039-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.077-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.115-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.153-0500, Frequency : 902750, Phase : 90
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.191-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.227-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:39.265-0500, Frequency : 902750, Phase : 160
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.299-0500, Frequency : 902750, Phase : 90
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.337-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.375-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.403-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.440-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.478-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:39.514-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.551-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.587-0500, Frequency : 902750, Phase : 70
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.622-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.649-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.684-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.722-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:39.760-0500, Frequency : 902750, Phase : 168
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.794-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.829-0500, Frequency : 902750, Phase : 61
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.867-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:39.900-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:39.935-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:39.972-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:40.011-0500, Frequency : 902750, Phase : 171
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.048-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.082-0500, Frequency : 902750, Phase : 61
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.120-0500, Frequency : 902750, Phase : 104
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.158-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.196-0500, Frequency : 902750, Phase : 70
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.232-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:40.271-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.304-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.342-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.379-0500, Frequency : 902750, Phase : 104
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.404-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.438-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.476-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:40.512-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.550-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.585-0500, Frequency : 902750, Phase : 61
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.621-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.655-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.691-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.730-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:40.765-0500, Frequency : 902750, Phase : 160
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.800-0500, Frequency : 902750, Phase : 75
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.837-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.874-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:40.905-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:40.939-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:40.975-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:41.014-0500, Frequency : 902750, Phase : 160
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.048-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.084-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.123-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.162-0500, Frequency : 902750, Phase : 78
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.202-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.239-0500, Frequency : 902750, Phase : 118
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:41.274-0500, Frequency : 902750, Phase : 163
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.312-0500, Frequency : 902750, Phase : 78
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.348-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.384-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.402-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.440-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.476-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:41.514-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.549-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.585-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.624-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.665-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.698-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.737-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:41.775-0500, Frequency : 902750, Phase : 163
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.811-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.847-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.884-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:41.917-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:41.953-0500, Frequency : 902750, Phase : 70
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:41.988-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:42.026-0500, Frequency : 902750, Phase : 165
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.061-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.095-0500, Frequency : 902750, Phase : 61
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.135-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.165-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.202-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.238-0500, Frequency : 902750, Phase : 118
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:42.275-0500, Frequency : 902750, Phase : 163
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.311-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.350-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.385-0500, Frequency : 902750, Phase : 106
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.413-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.451-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.487-0500, Frequency : 902750, Phase : 115
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:42.522-0500, Frequency : 902750, Phase : 163
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.558-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.595-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.633-0500, Frequency : 902750, Phase : 104
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.664-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.700-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.738-0500, Frequency : 902750, Phase : 101
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:42.775-0500, Frequency : 902750, Phase : 163
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.809-0500, Frequency : 902750, Phase : 87
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.845-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.882-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:42.913-0500, Frequency : 902750, Phase : 81
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:42.954-0500, Frequency : 902750, Phase : 67
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:42.992-0500, Frequency : 902750, Phase : 98
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:43.027-0500, Frequency : 902750, Phase : 163
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:43.063-0500, Frequency : 902750, Phase : 84
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:43.098-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:43.135-0500, Frequency : 902750, Phase : 109
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:43.171-0500, Frequency : 902750, Phase : 75
Background Read: EPC:E2009366C6B60E319071BC38 ant:2 count:1 time:2018-03-15T12:27:43.208-0500, Frequency : 902750, Phase : 64
Background Read: EPC:E2009366C6B60E319071BC38 ant:3 count:1 time:2018-03-15T12:27:43.243-0500, Frequency : 902750, Phase : 112
Background Read: EPC:E2009366C6B60E319071BC38 ant:4 count:1 time:2018-03-15T12:27:43.282-0500, Frequency : 902750, Phase : 163
Background Read: EPC:E2009366C6B60E319071BC38 ant:1 count:1 time:2018-03-15T12:27:43.316-0500, Frequency : 902750, Phase : 75
